Brand Name,Product Name,,Rating,ReviewText
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,3.0 out of 5 stars,"I can see that my pimples get a little better after more than two weeks of use morning and night but very slowly, I think their composition is very weak or the formulation is very weak. The bad thing is that it is very greasy and takes a long time to absorb, so it's impossible to give it to you if you're going out, like an hour and a half or more to get rid of the fat."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,3.0 out of 5 stars,Having had this for maybe 3/4 weeks I am undecided on this product. It’s quite a greasy feel but doesn’t leave your skin greasy looking for long..it doesn’t appear to have increased my pores or blackheads just yet but I guess Time will tell
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,3.0 out of 5 stars,"Average efficacy, not suitable for intensive treatment. Average price"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,3.0 out of 5 stars,I use it at night but the smell is really ugly
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,3.0 out of 5 stars,I can't say that the product is not good.. but as far as I'm concerned I can't use it every day.. it dries my skin too much and instead of reducing wrinkles it accentuates them precisely for this reason
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,3.0 out of 5 stars,Odourless oil with dropper applicator. Bought for treatment of psoriasis on knee and elbows. Used regularly for two weeks. So far no improvement. Doesn't absorb well.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,3.0 out of 5 stars,"This is probably a good product for some, but didn’t work for my hormonal acne."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,3.0 out of 5 stars,"The product is quite oily and doesn’t dry, leaves a greasy feel to skin"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,3.0 out of 5 stars,ok
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,4.0 out of 5 stars,"Product is really good, use daily and be consistent. Results will take time but they will come. My skin is noticeably clearer and feels great. I recommend buying this as I will buy again."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,4.0 out of 5 stars,So far I love this stuff and I do think it actually does help with blemishes (although I have been using it in combination with other things). But it does leave me kinda oily or greasy like when I use it over my full face.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,4.0 out of 5 stars,"My skin is softer. However my dark spots and hyperpigmentation are still visible, will continue using it."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,4.0 out of 5 stars,"The product is good, I use it in the evening to counteract the presence of blackheads.
I don't want to comment on effectiveness yet because I've been using it for a short time.
The only flaw is that it is too oily and leaves the skin greasy"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,4.0 out of 5 stars,I didn't see any difference
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,4.0 out of 5 stars,"The product is very good, I saw changes in the first few weeks in terms of pimples and I saw my skin cleaner, the process takes longer on blackheads but what does it help, it helps.
The consistency is very oily even with dry skin, so it leaves the skin feeling greasy but is excellent at hydrating."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,4.0 out of 5 stars,"The product arrives in perfect condition and performs the purpose of cleansing and caring for the face and also the application is very easy to carry out, its scent is not very pleasant but it is not uncomfortable or smells bad at all, I loved this product"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,4.0 out of 5 stars,Very useful for light pimples. I apply it at night
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,4.0 out of 5 stars,Corresponds to the description
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,All these products are so expensive at Ulta and those types of stores . So when I saw how cheap on here…my daughter loves it! Makes her skin so smooth!
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,my fav skincare brand
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,I had larger pores around my nose and had read this would help. They are not noticeable anymore and that was only after a week. A little goes a long way. I use it at night after I wash my face.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Love
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,My wife is getting results in some elbow marches and they are clearing up after just 1 week of use
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,This is honestly the best thing I’ve ever used on my face. Takes about 3 days to clean up your face
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"Delivery time respect, well packaged m, the product is oily and hydrating, I use it regularly"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Fantastic
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I bought this product because of the reviews in addition to my oily skin with acne, clogged pores, pimples, etc. I have been using it for a short time but I am delighted. You have to be consistent with it. It cleans the skin very well. Thanks to the seller and of course to Amazon for offering this product. This product is excellent for oily skin with those persistent blemishes. I am also delighted that the instructions are easy to follow. Thanks so much to the seller and to Amazon for this wonderful product."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"The product is not suitable for those with oily and mixed skin if they use other products to moisturize the skin because the product is exfoliating and moisturizing at the same time. Normal skin may need additional hydration with the product. As for the best method of use before bedtime, it is the first oil-based product in the daily care routine. The product is distributed to areas of acne and blackheads first and the residue is distributed throughout the skin.

Note: There is another version of the same product, but without any moisture"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Love this product - makes your skin feel great and evens skin texture.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Exactly as described
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I bought it without much hope but I did remove the blackheads from my face. Even those little ones that come to look like hair.
It smells like a guarded one. But do your research and they say it's normal because of the compound. It's not that it's that penetrating either. It's a matter of putting it on and after a few minutes the smell dissipates."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I have the salicylic acid serum and it is very good for impure skin, especially on the nose and chin, but I had to put on a cream afterwards because it dries my face a lot. Intrigued I bought this anhydrous which is in squalane oil (one of the lightest, most absorbable and non-comedogenic cosmetic oils) and I feel much much better! After the niacinamide serum I apply it and voila, after a while it absorbs without leaving the skin greasy. I agree with those who say that the smell is not the best and, if it can be useful, I added 2 (but really two counted) drops of pure ylang-ylang essential oil and it has completely neutralized the aroma it has, without obviously making it fragrant."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I buy it for my 14-year-old son's acne and he's very happy, he says it works very well for him."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,It does its job
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I use the daily and can say my skin (I’m 42) had light acne and was dry. This fave my skin life and reduced my acne by 90%. I have never been able to use oily products before but this is different. It doesn’t work for my sons teenage skin though, makes his worse. So if you’ve poly leone skin this may not be for you and perhaps consider using a non-lol based serum instead from their range. :-)"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,I have already bought it twice and if it controls those spots quite well as white spots that appear in areas to control fat
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,I order this one regularly and I apply it almost every night on cleansed skin and my pores are less visible and fewer pimples.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,magic for damage skin
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Just what I expected
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,I see results
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Super super effective!!! Grease the skin a bit too much but eradicate pimples
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,I recommend!!
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"Excellent product, not greasy, the skin absorbs quickly and very effectively."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Exelente
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,I've struggled with congested skin for a long time after years of scrubbing I thought I would try something else and this product has made a big difference. Been using it religiously for six weeks I can see results already. Still working on stubborn areas (like my nose) but the rest of my skin is softer and smoother to the touch and looks better too. The solution is mild and hasn't irritated my sensitive skin. I'll keep going with it and hoping my skin will get better and better.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I used the product for at least a month to see the results.
If it has an oily texture, however, the cleansing it has done on my skin is very remarkable. The sticks go away from one day to the next if you apply it at night. The texture, the sticks, have diminished a lot.
I have combination skin and it has worked very well for me, it has not left my skin more oily. I only supplement my routine with other products for combination to oily skin."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"Reduces skin grains, smoothes the skin, results visible already after one application"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I checked them with serial number to find out if it was original, it turned out to be original and it worked very well for me... recommended."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I have largely dry acne prone skin and nothing has worked as well for calming it down as this!
Even after a day of using I can see the redness go down and friends have even said my skin looks better.
Only thing to bare in mind is the product is very oily, so if you already have oily skin you may not enjoy this serum. Otherwise I absolutely recommend it!"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"This product really surprised me. Its exfoliating power is amazing. For almost a year I had a grain of millet on my eyelid. Even though I exfoliated a lot it didn't go away so I had given up. I bought this product after using salicylic serums from various brands (I have a tendency to pimples and blackheads) and after only 5 applications the millet grain is gone. I am very happy. The only flaw is that it's oily, which I don't like. I'll buy it back for sure."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Great product I have oily skin with mild acne and the small pimples disappeared in a few days
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"It feels very soft on the skin and has helped me a lot with blackheads, a really good product, it's original and it came very well packaged, it wasn't damaged"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Seems to be working for small milk spots on my 5 year olds face. They're still there but a lot less angry and more at bay than before.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"The product has no equal and superior quality.
It is a serum that is too oily I expected more hydrating and less greasy once applied, I was hoping it would absorb faster, also because it's not wonderful to go out with a face that looks like a greasy baking sheet.. hahahah"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I liked it, after a few weeks my skin feels and looks better!!! Although the serum has an oily consistency, the skin absorbs it very well and does not leave that feeling, nor does it look oily"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I didn't completely expect these results, I tend to have oily skin and especially before the cycle there are always some imperfections on my face, since I use this product my face has no imperfections and I find it softer and smoother, I apply it every morning and evening after cleansing my face. I haven't noticed that the product is too oily as I read in the other comments. Maybe 15€ is a lot since it's only 30ml, but I'll take it again because for the first time I get results."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,I have dark circles under my eyes that made me look hit and with this product I help to clear it up very well and highly recommended.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I've been using this product for almost a month and I think it's great, my skin has improved considerably, I don't get those pimples anymore, especially around the menstrual cycle. Of course it doesn't work miracles, but I've seen a good improvement in my skin. It's greasy but for me it's enough to use a little product. I apply it morning and night, first I do a good cleansing. I hope I was helpful."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"Without a doubt it's an original item, I'm just testing it, but it has a very good reputation, I hope it works for me as I expect it to"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I really liked it, it moisturizes deeply and leaves the skin very beautiful, if I would buy it again."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I have noticed that it has cleansed my skin, although there is a long way to go but the truth is I see it much better! I use it as a 10 min mask and then moisturize!"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"Good product, the texture of my skin felt different."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I haven't tried it, but according to the reviews it's a good product and at a great price.
I will test and then update the information"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Exelente
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"Actually, if I notice a change in my face, especially in the pores, I notice them smaller and the acne on my face decreased."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"The container is made of glass, and it came in a bag with adequate protection for transport, but not for 3 meters to be thrown in, it was the dealer's problem, luckily it didn't break"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"Excellent serum for enlarged pores, it costs more than on Notino but, if you look closely, it is written that this is not diluted."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I saw that they recommended it a lot, I'm still testing it I hope there will be good results. The product arrived very well protected and fast"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,It has helped me a lot with blackheads
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,I was beginning to get some acne on my forehead and I used this for the first time and within an hour I could already see an effect!
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,I have used it a few times and had no issues with sensitivity.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"It's an excellent product, it helps me a lot, it smells strange but I think that's the way it is. Also a semi-oily texture. If you have a tendency to acne. Buy it"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Clean and perfect skin Thank you
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"Use this day/night, can see a difference after 4wks."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"Apparently oily solution but opacifies and absorbs very quickly, put on before going to sleep for several nights has given its positive effects"
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,"I’ve loved this so a while now, couldn’t find it anywhere until I saw it on Amazon. Salicylic acid is great for acne/break outs and pores."
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,This had been great on my skin and I’ve noticed an improvement to blemishes.
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Good
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Super great
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Good stuff!
The Ordinary,"The Ordinary Salicylic Acid 2% Anhydrous Solution, Gentle Exfoliating Serum for Blemish-Prone Skin and Uneven Texture",,5.0 out of 5 stars,Bene
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"I'm super disappointed in this product! I've purchased this several times and I just opened it and it's just like water. I had always loved this product, but I'm super mad that it's just water! I guess I'll have to find a new product.
IF I COULD GIVE NEGATIVE STARS I WOULD!"
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,The product caused me alot of rashes ...even though I have used the same product before but there seems to be some issue with this bottle
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"This is not the right product, this is water. I have used this serum before and it was thicker and felt like a serum, the bottle I ordered recently is nothing but water. So disappointing because the real product is amazing. Guess I’ll buy it from Ulta from here on out."
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"First time I got this product, it was great, but I think I bought it at Sephora. I got this one and it's so watery that I doubt there's any active ingredient there. It doesn't give the same skin tightness either. Terrible"
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"VERY sticky. Seems like a lot of the serums these days have something in them that makes them very sticky. So my hair sticks to my face, my glasses almost stick to my face, and it's just overall an unpleasant feeling."
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"Argireline has been touted as having a Botox-like effect on muscles under the skin. I happily use other products from the Ordinary and thought I’d give this a try. Their argireline solution is colorless, odorless, and extremely watery. It dries on the skin relatively quickly and leaves no residue. The effect? It makes no difference whatsoever. Except that the package was sealed, if someone had swapped the contents with water, I would not have known the difference. This is a huge disappointment and a waste of money from what I would otherwise consider to be a good brand. I don’t understand where the good reviews are coming from."
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"Wondering if this product pays for endorsements in blogs, etc. Was excited to try it. It’s watery, requires a lot of application to even “stick” to your skin, has zero smell, and I’ve noticed zero effect on my skin whatsoever. Feels like a waste of money."
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"This product caused me to have a bad skin reaction, with itchiness and red spots appearing on my face. Additionally, there was no visible seal on the outer packaging or the product itself when I received it."
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,This product is thin like water. Don't know what it is supposed to do but I see no difference. Waste of money.
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,It's not the serum supposed to be watery not gel like not buying from here no more will be fro the ordinary
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"I'm not understanding all the ""hype"" on this product. I actually believe someone mailed me a bottle of WATER. It is the consistency of water and hasn't done a thing to impress me. Hope it is not a joke but seems so....sure wish I had not ordered this product."
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,The product feels like water! I'm wondering if it's the real thing 🤔 😕! That's all I can say!
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"Play Video
So I purchased the ordinary, and when I opened the bottle I noticed that the product had no sent and the formula was not” thick” it was like water 💦… I put it on my face and there was no oil feel to it , it just felt and look like water .."
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"I heard that Argireline was like botox in a bottle and I have used other products by The Ordinary. I really wanted this to work! I was so hopeful! For reference, I am in my early 40s and take good care of my skin. Unfortunately, I did not notice ANY difference and I used it morning and night every day through the whole bottle. I don't think I will be purchasing again."
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,I went through a bottle and had purchased 2! Nothing so far!! Not expecting 2nd bottle to be any different...
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"IT WAS LIKE WATER, I TRIED TO RETURN IT RIGHT AWAY, SINCE IT WAS OPEN AND LITERALLY HAD WATER INSIDE, I COULDN'T RETURN IT SINCE I HAD TO PAY FOR THE RETURN AND I CALLED A LOT OF SALES AMAZON AND I COULDN'T SOLVE MY PROBLEM, VERY DISAPPOINTING"
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,If it makes you feel better to use it go ahead and buy it but you aren't really going to see any results.
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,I've used this for several weeks and I have seen no change or improvement.
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,It was like putting water on my face. I didn't feel anything else.
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,Cannot rate product now because it says it will work over a gradual period of time. I thought it was an instant thing
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,"Although I have bought products from this brand before and liked them. These I am sorry to say were disappointing. I used it day and night for the whole month… no difference. Going on it feels soft and you would think it must be working, but it only last briefly."
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,Someone must of returned this item after refilling with water. No seal on bottle.
The Ordinary,"The Ordinary Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",,1.0 out of 5 stars,Used this for several weeks on forehead and saw no change in skin appearance........another poor waste of my dollars.
